Engine Speed (High Res)(rpm),Throttle Position(%),Manifold Absolute Pressure(kpa),Spark Advance(deg),MAF Airflow(g/s),Left Block Learn Trim,Right Block Learn Trim,Left Integrator Counts,Right Integrator Counts,Left+Right Block Learn Trim,Left+Right Integrator,Left Oxygen Sensor Volts(mv),Right Oxygen Sensor Volts(mv),Closed Loop Enable,Power Enrichment Active,Block Learn Mode Enable,Idle Air Controller Position,Idle Target RPM(rpm),Intake Air Temperature(c),Coolant Temperature(c),Knock Retard(deg),Knock Counts,Vehicle Speed(mph),ECM Input Voltage(v),Fan 1 Enabled,Fan 2 Enabled,Charcoal Canister Purge Enable,Air Pump Enabled,Air Conditioning Enabled,Block Learn Mode Cell,Left Injector Pulsewidth,Right Injector Pulsewidth,Barometric Pressure(kpa),Transmission Selected Gear,Shift Position PARK/NEUTRAL,TCC Enable,EGR Duty Cycle(%)
1650,4.3,27.7,37,14.81,134,130,129,133,132,131,440,440,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.76,2.79,102,4,OFF,ON,0.0
1662,4.3,27.0,37,14.55,134,130,129,133,132,131,226,142,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.2,ON,ON,ON,OFF,OFF,2,3.01,2.99,102,4,OFF,ON,0.0
1640,4.3,27.3,36,14.42,134,130,119,124,132,121,817,835,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.69,2.72,102,4,OFF,ON,0.0
1648,4.3,27.7,37,14.81,134,130,118,123,132,120,679,533,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.4,ON,ON,ON,OFF,OFF,2,2.75,2.75,102,4,OFF,ON,0.0
1648,4.3,27.3,37,14.48,134,130,127,133,132,130,142,124,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.91,2.99,102,4,OFF,ON,0.0
1647,4.3,27.3,37,14.78,134,130,128,124,132,126,191,852,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,3.01,2.79,102,4,OFF,ON,0.0
1654,4.3,27.3,37,14.60,134,130,119,123,132,121,844,773,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.73,2.73,102,4,OFF,ON,0.0
1629,4.3,27.0,37,14.70,134,130,118,132,132,125,577,346,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.73,2.94,102,4,OFF,ON,0.0
1651,4.3,27.3,37,14.60,134,130,128,122,132,125,84,591,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.96,2.98,102,4,OFF,ON,0.0
1670,4.3,27.3,36,14.25,134,130,129,121,132,125,253,719,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.4,ON,ON,ON,OFF,OFF,2,2.98,2.69,102,4,OFF,ON,0.0
1644,4.3,27.0,37,14.70,134,130,120,130,132,125,799,89,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.75,2.88,102,4,OFF,ON,0.0
1661,4.3,27.0,36,14.84,134,130,129,131,132,130,404,107,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.75,2.93,102,4,OFF,ON,0.0
1662,4.3,27.3,37,14.70,134,130,129,122,132,125,262,488,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.94,2.91,102,4,OFF,ON,0.0
1667,4.3,27.0,36,14.25,134,130,119,122,132,120,546,595,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.72,2.67,102,4,OFF,ON,0.0
1699,4.3,26.6,36,14.49,134,130,129,132,132,130,129,93,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.91,2.91,102,4,OFF,ON,0.0
1670,4.3,27.0,36,14.52,134,130,131,133,132,132,222,124,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.99,2.94,102,4,OFF,ON,0.0
1637,4.3,27.3,37,14.66,134,130,121,124,132,122,830,839,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.73,2.94,102,4,OFF,ON,0.0
1687,4.3,27.0,37,14.60,134,130,120,124,132,122,724,595,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.73,2.72,102,4,OFF,ON,0.0
1672,4.3,27.3,37,14.02,134,130,130,134,132,132,129,155,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.5,ON,ON,ON,OFF,OFF,2,2.96,2.96,102,4,OFF,ON,0.0
1639,4.3,27.0,37,14.55,134,130,121,125,132,123,471,875,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.96,2.75,102,4,OFF,ON,0.0
1685,4.3,26.6,36,14.72,134,130,121,134,132,127,808,457,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.75,2.76,102,4,OFF,ON,0.0
1672,4.3,26.6,36,14.70,134,130,119,124,132,121,591,528,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.73,3.01,102,4,OFF,ON,0.0
1665,4.3,27.0,36,14.60,134,130,129,123,132,126,164,835,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.99,2.76,102,4,OFF,ON,0.0
1655,4.3,27.3,36,14.78,134,130,120,122,132,121,599,595,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.98,2.70,102,4,OFF,ON,0.0
1659,4.3,27.0,36,14.59,134,130,119,132,132,125,830,195,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.75,2.93,102,4,OFF,ON,0.0
1651,4.3,27.3,36,14.25,134,130,128,122,132,125,302,781,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.70,2.69,102,4,OFF,ON,0.0
1673,4.3,26.6,36,14.19,134,130,128,121,132,124,133,804,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.2,ON,ON,ON,OFF,OFF,2,2.90,2.64,102,4,OFF,ON,0.0
1662,4.3,26.6,36,14.70,134,130,119,131,132,125,408,89,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.98,2.93,102,4,OFF,ON,0.0
1659,4.3,27.0,36,14.66,134,130,119,132,132,125,768,342,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.69,2.88,102,4,OFF,ON,0.0
1678,4.3,27.0,36,14.48,134,130,128,122,132,125,222,688,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.69,2.70,102,4,OFF,ON,0.0
1662,4.3,27.0,36,14.63,134,130,129,132,132,130,120,115,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.94,2.91,102,4,OFF,ON,0.0
1673,4.3,27.0,36,14.78,134,130,119,123,132,121,773,648,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.70,2.93,102,4,OFF,ON,0.0
1676,4.3,27.0,36,14.60,134,130,118,123,132,120,537,728,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.66,2.67,102,4,OFF,ON,0.0
1689,4.3,26.6,36,14.93,134,130,128,132,132,130,124,182,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.91,2.91,102,4,OFF,ON,0.0
1685,4.3,28.1,36,14.42,134,130,119,122,132,120,533,764,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.91,2.91,102,4,OFF,ON,0.0
1684,4.3,27.0,36,14.96,134,130,119,121,132,120,741,635,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.76,2.69,102,4,OFF,ON,0.0
1664,4.3,26.6,36,14.60,134,130,128,131,132,129,244,178,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.94,2.94,102,4,OFF,ON,0.0
1692,4.3,27.7,36,14.25,134,130,118,122,132,120,706,453,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.88,2.91,102,4,OFF,ON,0.0
1692,4.3,27.3,36,14.49,134,130,117,122,132,119,733,639,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.67,2.72,102,4,OFF,ON,0.0
1664,4.3,27.3,36,15.06,134,130,127,131,132,129,107,173,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.88,2.90,102,4,OFF,ON,0.0
1674,4.3,27.0,36,14.42,134,130,128,122,132,125,124,515,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.90,2.91,102,4,OFF,ON,0.0
1686,4.3,27.0,36,14.37,134,130,119,122,132,120,755,670,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.67,2.64,102,4,OFF,ON,0.0
1661,4.3,27.0,36,14.76,134,130,129,131,132,130,391,89,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.73,2.93,102,4,OFF,ON,0.0
1669,4.3,27.3,36,14.60,134,130,130,132,132,131,200,244,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.91,2.88,102,4,OFF,ON,0.0
1700,4.3,26.6,36,14.48,134,130,120,122,132,121,746,684,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.75,2.72,102,4,OFF,ON,0.0
1671,4.3,27.0,36,14.55,134,130,129,132,132,130,444,164,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.73,2.94,102,4,OFF,ON,0.0
1697,4.3,26.6,36,14.91,134,130,129,123,132,126,209,626,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.94,2.93,102,4,OFF,ON,0.0
1691,4.3,27.0,36,14.96,134,130,120,123,132,121,808,768,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.76,2.69,102,4,OFF,ON,0.0
1650,4.3,26.6,36,14.72,134,130,119,132,132,125,764,311,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.73,2.98,102,4,OFF,ON,0.0
1668,4.3,26.6,36,15.09,134,130,128,132,132,130,200,249,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.98,2.99,102,4,OFF,ON,0.0
1684,4.3,26.6,36,14.84,134,130,128,122,132,125,240,852,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,2.93,2.70,102,4,OFF,ON,0.0
1678,4.3,27.0,36,14.78,134,130,119,131,132,125,799,204,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.2,ON,ON,ON,OFF,OFF,2,2.73,2.91,102,4,OFF,ON,0.0
1670,5.1,27.0,36,14.72,134,130,128,132,132,130,413,164,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.75,2.94,102,4,OFF,ON,0.0
1668,5.1,27.7,37,14.84,134,130,128,122,132,125,178,839,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.98,2.75,102,4,OFF,ON,0.0
1664,5.1,27.0,37,15.06,134,130,119,121,132,120,457,670,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.02,2.75,102,4,OFF,ON,0.0
1667,5.1,27.7,37,15.42,134,130,119,131,132,125,684,107,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,2.81,3.01,102,4,OFF,ON,0.0
1653,5.1,28.4,38,15.45,134,130,129,122,132,125,142,586,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.10,3.10,102,4,OFF,ON,0.0
1650,5.5,28.8,38,16.16,134,130,130,122,132,126,129,759,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.19,2.88,102,4,OFF,ON,0.0
1674,5.5,29.9,39,16.77,134,130,121,131,132,126,493,115,ON,OFF,ON,46,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,3.39,3.33,102,4,OFF,ON,0.0
1676,5.5,30.3,40,17.13,134,130,121,122,132,121,586,435,ON,OFF,ON,46,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.22,3.42,102,4,OFF,ON,0.0
1653,6.3,32.1,40,18.70,134,130,131,122,132,126,133,804,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,3.72,3.37,102,4,OFF,ON,0.0
1663,6.3,32.9,40,18.95,134,130,122,131,132,126,790,147,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.60,3.77,102,4,OFF,ON,0.0
1689,6.3,33.2,40,19.04,134,130,121,122,132,121,706,533,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.2,ON,ON,ON,OFF,OFF,2,3.59,3.74,102,4,OFF,ON,0.0
1663,6.7,34.0,40,19.21,134,130,131,122,132,126,186,790,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.89,3.46,102,4,OFF,ON,0.0
1680,6.7,34.0,40,19.02,134,130,132,132,132,132,204,98,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.2,ON,ON,ON,OFF,OFF,2,3.97,3.86,102,4,OFF,ON,0.0
1692,6.7,34.0,40,19.69,134,130,122,123,132,122,759,613,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.69,3.59,102,4,OFF,ON,0.0
1664,6.7,34.3,40,19.74,134,130,131,123,132,127,262,648,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.98,3.62,102,4,OFF,ON,0.0
1680,6.7,34.0,40,18.86,134,130,132,133,132,132,155,280,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.2,ON,ON,ON,OFF,OFF,2,3.92,3.86,102,4,OFF,ON,0.0
1690,6.7,33.6,40,19.13,134,130,122,123,132,122,799,733,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.63,3.56,102,4,OFF,ON,0.0
1665,6.7,34.3,40,19.79,134,130,131,132,132,131,302,129,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.62,3.86,102,4,OFF,ON,0.0
1671,6.7,34.3,40,19.10,134,130,132,123,132,127,147,737,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.91,3.88,102,4,OFF,ON,0.0
1693,6.7,34.0,40,19.57,134,130,122,122,132,122,666,608,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.65,3.59,102,4,OFF,ON,0.0
1670,6.7,33.6,40,19.45,134,130,132,132,132,132,209,178,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.66,3.88,102,4,OFF,ON,0.0
1683,6.7,34.3,40,19.10,134,130,133,122,132,127,226,710,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.2,ON,ON,ON,OFF,OFF,2,4.06,3.59,102,4,OFF,ON,0.0
1683,6.7,33.6,40,19.19,134,130,123,131,132,127,790,448,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.2,ON,ON,ON,OFF,OFF,2,3.68,3.54,102,4,OFF,ON,0.0
1663,6.7,33.2,40,19.35,134,130,121,131,132,126,484,213,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.2,ON,ON,ON,OFF,OFF,2,3.66,3.85,102,4,OFF,ON,0.0
1684,6.7,33.6,40,18.95,134,130,131,122,132,126,120,759,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,3.97,3.57,102,4,OFF,ON,0.0
1656,6.7,34.0,40,19.10,134,130,122,121,132,121,706,635,ON,OFF,ON,48,625,103.1,185.4,0,8336,53,12.3,ON,ON,ON,OFF,OFF,2,3.97,3.52,102,4,OFF,ON,0.0
1650,6.7,33.6,40,18.62,134,130,121,131,132,126,746,107,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,3.63,3.78,102,4,OFF,ON,0.0
1678,6.7,33.6,40,19.69,134,130,131,132,132,131,151,155,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,3.92,3.86,102,4,OFF,ON,0.0
1648,6.7,33.6,40,19.19,134,130,122,123,132,122,639,804,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.2,ON,ON,ON,OFF,OFF,2,3.97,3.57,102,4,OFF,ON,0.0
1661,6.7,34.3,40,19.61,134,130,121,133,132,127,781,377,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,3.68,3.56,102,4,OFF,ON,0.0
1680,6.7,33.6,40,19.45,134,130,131,133,132,132,178,244,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,4.00,3.92,102,4,OFF,ON,0.0
1653,6.7,33.2,40,19.21,134,130,132,124,132,128,178,848,ON,OFF,ON,48,625,103.1,185.4,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,3.97,3.60,102,4,OFF,ON,0.0
1668,6.7,34.3,40,19.45,134,130,122,133,132,127,764,306,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.2,ON,ON,ON,OFF,OFF,2,3.69,3.62,102,4,OFF,ON,0.0
1682,6.7,34.0,40,19.27,134,130,131,133,132,132,200,440,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.2,ON,ON,ON,OFF,OFF,2,3.97,3.89,102,4,OFF,ON,0.0
1656,6.7,34.0,40,19.74,134,130,132,123,132,127,147,839,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,4.04,3.63,102,4,OFF,ON,0.0
1675,6.7,34.0,40,18.68,134,130,122,132,132,127,799,226,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,3.66,3.89,102,4,OFF,ON,0.0
1672,6.7,33.6,40,19.13,134,130,131,133,132,132,160,204,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,4.00,3.91,102,4,OFF,ON,0.0
1640,6.7,34.0,40,19.19,134,130,132,123,132,127,186,817,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,4.03,3.65,102,4,OFF,ON,0.0
1678,6.7,35.1,40,19.79,134,130,122,132,132,127,808,346,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.2,ON,ON,ON,OFF,OFF,2,3.74,3.63,102,4,OFF,ON,0.0
1666,6.7,33.6,40,19.21,134,130,131,132,132,131,297,195,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.2,ON,ON,ON,OFF,OFF,2,3.75,3.97,102,4,OFF,ON,0.0
1626,6.7,34.3,40,19.99,134,130,132,123,132,127,160,808,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.3,ON,ON,ON,OFF,OFF,2,4.03,3.65,102,4,OFF,ON,0.0
1648,6.7,34.7,40,19.19,136,128,122,132,132,127,755,324,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.2,ON,ON,ON,OFF,OFF,6,4.10,3.57,102,4,OFF,ON,0.0
1637,6.7,34.0,40,19.45,136,128,121,132,132,126,679,67,ON,OFF,ON,48,625,103.1,184.1,0,8336,52,12.3,ON,ON,ON,OFF,OFF,6,3.75,3.86,102,4,OFF,ON,0.0
1647,7.5,36.2,40,21.06,136,128,131,135,132,133,124,138,ON,OFF,ON,49,625,103.1,184.1,0,8336,52,12.3,ON,ON,ON,OFF,OFF,6,4.17,4.14,102,4,OFF,ON,0.0
1628,8.2,36.9,40,21.82,136,128,122,125,132,123,768,715,ON,OFF,ON,49,625,103.1,184.1,0,8336,52,12.3,ON,ON,ON,OFF,OFF,6,4.47,4.41,102,4,OFF,ON,0.0
1620,8.6,40.2,40,23.70,136,128,121,124,132,122,813,630,ON,OFF,ON,49,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,4.61,4.49,102,4,OFF,ON,0.0
1644,9.4,40.6,40,24.67,136,128,119,134,132,126,648,311,ON,OFF,ON,51,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,4.70,4.90,102,4,OFF,ON,0.0
1626,9.8,43.2,40,25.92,136,128,129,124,132,126,226,750,ON,OFF,ON,51,625,103.1,184.1,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,5.42,5.16,102,4,OFF,ON,0.0
1648,9.8,43.9,40,27.32,136,128,118,123,132,120,848,724,ON,OFF,ON,51,625,103.1,184.1,0,8336,52,12.2,ON,ON,ON,OFF,OFF,6,5.20,5.07,102,4,OFF,ON,0.0
1649,9.8,44.7,40,27.87,136,128,117,132,132,124,506,133,ON,OFF,ON,51,625,103.1,184.1,0,8336,52,12.2,ON,ON,ON,OFF,OFF,6,5.16,5.49,102,4,OFF,ON,0.0
1612,9.8,45.4,40,26.70,136,128,127,123,132,125,186,693,ON,OFF,ON,51,625,103.1,184.1,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,5.58,5.10,102,4,OFF,ON,0.0
1643,9.8,45.8,40,28.20,135,128,117,122,131,119,844,670,ON,OFF,ON,51,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.22,5.19,102,4,OFF,ON,0.0
1648,9.8,45.8,40,26.70,135,128,126,132,131,129,258,133,ON,OFF,ON,51,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.08,5.46,102,4,OFF,ON,0.0
1628,9.8,45.8,40,27.20,135,128,126,133,131,129,111,395,ON,OFF,ON,51,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.57,5.58,102,4,OFF,ON,6.3
1638,9.8,45.8,41,27.56,135,128,128,123,131,125,262,644,ON,OFF,ON,51,625,103.1,184.1,0,8336,52,12.2,ON,ON,ON,OFF,OFF,6,5.62,5.14,102,4,OFF,ON,18.8
1609,9.8,45.8,41,27.27,135,128,118,134,131,126,675,160,ON,OFF,ON,51,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.19,5.55,102,4,OFF,ON,31.4
1632,10.6,45.8,42,28.23,135,128,128,124,131,126,111,781,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,5.71,5.25,102,4,OFF,ON,43.9
1605,10.6,45.4,42,27.27,135,128,119,134,131,126,817,226,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.69,5.16,102,4,OFF,ON,50.2
1635,10.6,46.9,42,27.56,135,128,128,135,131,131,364,235,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,5.23,5.68,102,4,OFF,ON,50.2
1637,10.6,46.1,42,27.87,135,128,129,125,131,127,178,764,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.72,5.29,102,4,OFF,ON,50.2
1605,10.6,46.5,42,27.56,135,128,119,135,131,127,804,129,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,5.34,5.71,102,4,OFF,ON,50.2
1630,10.6,46.9,42,27.74,135,128,128,126,131,127,182,790,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,5.71,5.78,102,4,OFF,ON,50.2
1634,10.6,46.9,42,27.49,135,128,119,135,131,127,586,249,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.78,5.36,102,4,OFF,ON,50.2
1616,10.6,47.3,42,28.60,135,128,118,136,131,127,675,182,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,5.37,5.77,102,4,OFF,ON,50.2
1625,10.6,47.3,42,27.74,135,128,128,126,131,127,138,813,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.81,5.42,102,4,OFF,ON,50.2
1603,10.6,46.5,42,28.23,135,128,119,135,131,127,781,266,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.40,5.39,102,4,OFF,ON,50.2
1627,10.6,48.0,42,28.23,135,128,128,126,131,127,231,404,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.86,5.78,102,4,OFF,ON,50.2
1620,10.6,47.3,42,27.45,135,128,129,126,131,127,209,795,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.81,5.46,102,4,OFF,ON,50.2
1625,10.6,47.6,42,28.36,135,128,119,135,131,127,799,186,ON,OFF,ON,52,625,103.1,184.1,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,5.42,5.78,102,4,OFF,ON,50.2
1618,10.6,47.6,42,27.56,135,128,128,125,131,126,98,759,ON,OFF,ON,52,625,103.1,182.8,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,5.94,5.49,102,4,OFF,ON,50.2
1620,10.6,47.3,42,28.75,135,128,119,134,131,126,777,169,ON,OFF,ON,52,625,103.1,182.8,0,8336,51,12.3,ON,ON,ON,OFF,OFF,6,6.00,5.87,102,4,OFF,ON,50.2
1616,10.6,47.3,42,28.48,135,128,118,125,131,121,613,568,ON,OFF,ON,52,625,103.1,182.8,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.46,5.86,102,4,OFF,ON,50.2
1586,10.6,47.6,42,28.15,135,128,128,135,131,131,120,186,ON,OFF,ON,52,625,103.1,182.8,0,8336,51,12.2,ON,ON,ON,OFF,OFF,6,5.94,5.48,102,4,OFF,ON,50.2
